,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
26788,0,0,0,1,0,668.002672,1,1,19.861162,75.353252,40.0
26789,0.5,1,1,3,0,1685.185185,0,1,12.9407,77.7466,91.0
26790,0,0,0,3,0,1399.868248,1,1,22.271214,73.188827,42.5
26791,0.5,0,0,2,0,1341.991342,1,1,29.031215000000003,77.071786,34.1
26792,0.5,0,1,3,0,1594.72677,1,1,28.506454,77.40956800000001,75.0
26793,0.5,0,0,5,0,2700.4570000000003,1,1,31.615794,74.92694399999999,130.0
26794,0.5,0,0,3,0,1500.0,1,1,30.3018,78.015,48.0
26795,0.5,0,0,2,0,1210.153483,1,1,16.520894000000002,80.684017,41.0
26796,0.5,0,0,2,0,1016.174104,1,1,19.147866,72.932609,120.0
26797,0,0,0,2,0,1149.718958,1,1,15.346409,75.105163,45.0
26798,0,0,0,2,0,1250.0,1,1,9.930471,76.271273,60.0
26799,0.5,0,1,2,0,1100.025582,1,1,18.669919,73.853723,43.0
26800,0,0,0,3,0,1387.237416,1,1,24.75,85.01666999999999,70.0
26801,0,0,0,2,0,1250.0,1,1,28.629811,77.434197,39.0
26802,0,0,0,2,0,1800.0947420000002,1,1,22.281215,70.789479,38.0
26803,0.5,0,0,3,0,1600.0,1,1,18.52361,73.84778,130.0
26804,0.5,0,1,3,0,1608.422284,1,1,12.9958935,77.761394,110.0
26805,0.5,1,1,1,0,427.9866022,0,1,19.193771,73.19789200000001,23.0
26806,0,0,1,2,0,805.0679689,1,1,24.69028,78.41889,61.0
26807,0.5,0,0,2,0,1280.045513,1,1,12.905368,77.580403,90.0
26808,0,0,0,3,0,1300.169587,1,1,12.900422,80.159352,46.0
26809,0.5,0,0,2,0,1400.1545,1,1,28.568096,77.390253,72.5
26810,0.5,0,1,3,0,1251.877817,1,1,18.96,72.82,100.0
26811,0.5,0,0,2,0,1042.83054,1,1,19.206252,72.962035,140.0
26812,0,1,0,3,0,1425.0,0,1,17.7,83.2167,39.9
26813,0,0,0,3,0,1686.746988,1,1,22.271214,73.188827,49.0
26814,0,0,0,2,0,850.0188893,1,1,18.555904,73.807138,45.0
26815,0,0,0,2,0,1355.0,1,1,17.7,83.25,54.2
26816,0,0,0,3,0,1685.293596,1,1,28.506454,77.40956800000001,95.0
26817,0.5,0,0,2,0,1070.034443,1,1,28.506454,77.40956800000001,46.6
26818,0.5,0,1,4,0,2419.457532,1,1,13.04034,77.591347,190.0
26819,0.5,1,0,2,0,965.1285663999998,0,1,28.57,77.32,27.4
26820,0,0,0,1,0,900.0692361,1,1,29.38,79.45,39.0
26821,0.5,0,0,3,0,3895.381191,1,1,13.04034,77.591347,350.0
26822,0.5,0,1,3,0,3486.671915,1,1,12.8682,77.5321,310.0
26823,0.5,1,0,4,0,1450.751252,0,0,22.54111,88.33778000000001,86.9
26824,0,0,0,2,0,947.1191792,1,1,22.72,88.38,24.0
26825,0.5,0,1,2,0,1085.018482,1,1,28.494868,77.410298,49.9
26826,0.5,0,0,2,0,1050.030883,1,1,18.49667,73.94167,85.0
26827,0.5,0,1,4,0,2292.214959,1,1,19.239813,72.962722,270.0
26828,0.5,0,0,5,0,2200.220022,1,1,30.65,76.82,120.0
26829,0.5,1,1,2,0,1050.199538,0,1,12.8458,77.6727,50.0
26830,0.5,0,1,1,0,297.029703,1,0,21.56128,74.21238000000001,27.0
26831,0.5,0,1,2,0,748.8299532000001,1,1,19.255098,72.9815265,120.0
26832,0.5,0,1,2,0,1022.025036,1,1,18.651598,73.735448,64.5
26833,0.5,1,1,2,0,1004.219409,0,1,13.03478,80.15586,59.5
26834,0.5,0,0,2,0,935.1325758,1,1,24.69028,78.41889,39.5
26835,0,0,0,3,0,1994.960101,1,1,26.8626,75.7633,47.5
26836,0.5,0,0,3,0,1794.124243,1,1,28.5688,77.3425,160.0
26837,0.5,1,0,2,0,1080.139373,0,1,30.719268,76.660791,27.9
26838,0,0,0,1,0,650.026001,1,1,12.9958935,77.761394,25.0
26839,0.5,0,0,4,0,1873.071838,1,1,22.603606,88.406203,170.0
26840,0.5,0,0,1,0,600.1263424,1,1,28.63676,77.36315,19.0
26841,0.5,0,0,3,0,1360.245722,1,1,12.9053,80.1986,62.0
26842,0,0,0,2,0,1200.0,1,0,22.102094,82.150476,30.0
26843,0.5,0,0,3,0,1955.371521,1,1,22.5922,88.484911,85.0
26844,0,0,0,2,0,1276.227558,1,1,12.96991,77.59796,59.0
26845,0.5,0,1,2,0,819.6721311000001,1,1,31.261414,75.589997,24.0
26846,0.5,0,0,2,0,998.6206897,1,1,28.9196,76.8972,36.2
26847,0.5,0,1,2,0,1290.077784,1,1,30.684523,76.691728,68.0
26848,0,0,0,2,0,1330.140995,1,1,21.12359,72.804292,50.0
26849,0.5,1,1,2,0,800.0703359,0,1,19.35269,72.864824,45.5
26850,0,0,1,2,0,1293.7323210000002,1,1,28.546788,77.37849399999999,86.9
26851,0,0,0,2,0,700.0538502999999,1,1,28.564519,77.366816,26.0
26852,0.5,0,0,3,0,2300.025556,1,1,19.1849,72.8347,450.0
26853,0.5,0,0,2,0,1135.659715,1,1,18.510861,73.926175,110.0
26854,0,0,0,1,0,500.0,1,1,26.928785,75.828002,9.0
26855,0,0,0,2,0,1400.359066,1,1,22.288976,73.128222,39.0
26856,0,0,0,3,0,1650.456823,1,1,25.025959,75.873414,56.0
26857,0.5,0,1,2,0,1095.140315,1,1,28.66667,77.41667,32.0
26858,0.5,0,0,2,0,1250.0,1,1,19.01891,73.039292,160.0
26859,0.5,1,1,1,0,845.0704225,0,1,18.6182,73.7447,36.0
26860,0,0,0,2,0,880.1341156999999,1,1,22.485533,88.377625,42.0
26861,0.5,1,1,3,0,1647.584474,0,1,21.244392,81.671075,59.0
26862,0,0,0,2,0,1350.894968,1,1,22.620289,88.43493000000001,80.0
26863,0.5,0,0,3,0,1660.258651,1,1,18.5823,73.983,95.0
26864,0,0,1,2,0,973.1413001,1,1,28.506454,77.40956800000001,50.0
26865,0.5,0,1,2,0,700.7963595,1,0,12.93687,77.720248,61.6
26866,0.5,0,0,3,0,1750.345463,1,1,40.67197199,-86.15292909,76.0
26867,0,1,0,2,0,1150.306748,0,1,28.21,76.87,30.0
26868,0.5,0,1,3,0,1306.506402,1,1,24.69028,78.41889,150.0
26869,0.5,0,0,3,0,1300.0330800000002,1,1,28.57,77.32,39.3
26870,0.5,0,0,2,0,1200.0,1,1,22.403867,88.47000600000001,90.0
26871,0,0,0,2,0,773.8528769,1,1,21.64219,69.60929,42.5
26872,0.5,0,0,2,0,1100.029334,1,1,13.063752,77.605027,75.0
26873,0.5,0,1,2,0,64079.74367999999,1,0,19.249861,72.96386600000001,9000.0
26874,0.5,0,0,3,0,1470.815916,1,1,18.52361,73.84778,95.0
26875,0.5,1,1,1,0,670.0470843999999,0,1,18.637802,73.745912,37.0
26876,0.5,0,0,2,0,1518.987342,1,1,19.038205,73.06612,150.0
26877,0,0,0,2,0,986.1932939,1,1,12.96991,77.59796,50.0
26878,0.5,1,1,2,0,89508.65887999999,0,0,19.249861,72.96386600000001,8890.0
26879,0.5,0,0,2,0,1150.442478,1,1,26.209302,78.194369,26.0
26880,0,0,0,2,0,856.5834557000001,1,1,23.689295,86.937124,17.5
26881,0.5,0,0,4,0,2104.581512,1,1,28.568096,77.390253,130.0
26882,0,0,1,2,0,950.1187648,1,1,28.5035,77.426447,40.0
26883,0.5,0,0,2,0,1250.0,1,1,28.494181,77.290609,90.0
26884,0.5,0,1,4,0,2486.236903,1,1,28.558047,77.392752,140.0
26885,0,0,0,3,0,1699.39577,1,1,25.451221,81.788809,45.0
26886,0,0,0,3,0,1600.0,1,1,17.779870000000003,83.21393,59.2
26887,0,0,0,2,0,1270.016565,1,1,13.357135,74.784239,46.0
26888,0,0,0,2,0,920.1324991,1,1,15.446553,74.978049,25.0
26889,0,0,0,2,0,1200.0,1,1,12.8458,77.6727,36.0
26890,0,0,0,2,0,907.0294785,1,1,13.05,80.11,40.0
26891,0.5,0,0,3,0,224238.1949,1,0,28.362327,76.979049,9640.0
26892,0.5,0,0,2,0,1015.02233,1,1,19.097621,73.00088199999999,75.0
26893,0,0,0,3,0,1410.002203,1,1,28.568096,77.390253,64.0
26894,0.5,0,1,2,0,1475.9674,1,1,31.292091,75.543763,230.0
26895,0,0,0,2,0,1184.156799,1,1,28.995663,77.077794,29.0
26896,0.5,0,0,3,0,2500.0,1,1,19.05871,72.89969,530.0
26897,0,0,0,3,0,1355.01355,1,1,21.16094,72.77399100000001,50.0
26898,0.5,0,1,3,0,1622.405713,1,1,18.96,72.82,72.7
26899,0.5,0,0,2,0,1095.114106,1,1,24.69028,78.41889,71.5
26900,0.5,0,1,3,0,1295.057198,1,1,28.506454,77.40956800000001,60.0
26901,0,0,1,2,0,1047.101449,1,1,22.3,73.2,28.9
26902,0.5,0,0,4,0,1939.86421,1,1,22.603606,88.406203,180.0
26903,0,0,0,3,0,1360.092884,1,1,13.013312,77.662077,82.0
26904,0,0,0,2,0,1207.186974,1,1,14.433329999999998,79.96667,43.0
26905,0.5,0,1,2,0,743.3333332999999,1,1,19.6394,72.7256,22.3
26906,0.5,1,1,3,0,2234.242709,0,1,18.5438,73.9438,190.0
26907,0.5,0,0,3,0,1649.994844,1,1,22.54111,88.33778000000001,160.0
26908,0,0,0,2,0,890.1116686,1,1,13.0463,80.1913,55.0
26909,0.5,1,1,2,0,1110.49417,0,1,18.914541,72.818211,180.0
26910,0.5,0,1,3,0,1343.033016,1,1,31.292091,75.543763,360.0
26911,0,0,0,2,0,949.742778,1,1,20.35418,85.756473,24.0
26912,0.5,0,1,1,0,724.2105263,1,1,28.509982,77.05185,34.4
26913,1,0,0,2,0,800.0,1,0,10.52,76.21,24.0
26914,0.5,0,0,3,0,1547.029703,1,1,28.5942,77.3675,75.0
26915,0,0,0,1,0,400.0,1,1,19.116670000000003,73.73333000000001,19.0
26916,0,0,0,3,0,2500.0,1,1,22.727017,75.93404100000001,35.0
26917,0.5,0,0,4,0,3000.063159,1,1,19.1026,72.8243,950.0
26918,1,1,1,2,0,886.8421053,0,0,12.817956,77.452539,33.7
26919,0,0,0,2,0,824.9312557,1,1,19.88879,75.34344,27.0
26920,0.5,0,0,2,0,1284.8516,1,1,12.9255,77.6765,100.0
26921,0,0,0,3,0,1230.180426,1,1,22.461348,88.318428,45.0
26922,0,0,0,3,0,1650.7098050000002,1,1,9.930471,76.271273,100.0
26923,0.5,0,1,2,0,1689.655172,1,0,28.404097,76.951229,98.0
26924,0,1,1,2,0,914.8486981,0,1,28.494868,77.410298,39.0
26925,0,0,0,3,0,1512.235359,1,1,12.863421,77.652405,55.0
26926,0,0,0,2,0,840.3361345000001,1,1,28.570553000000004,77.345958,17.0
26927,0.5,0,0,2,0,1100.060277,1,1,18.5956,73.7981,73.0
26928,0.5,0,1,2,0,1350.028688,1,1,19.0167,72.8167,400.0
26929,0.5,1,1,3,0,2017.5,0,1,13.055985,77.622157,80.7
26930,0.5,0,0,3,0,2120.807478,1,1,12.9407,77.7466,270.0
26931,0,0,0,3,0,2000.0,1,1,30.73528,76.79111,120.0
26932,1,0,1,3,0,929.1813159,1,0,18.5823,73.983,74.0
26933,0,0,0,2,0,960.0614439,1,1,21.725261,73.02358100000001,25.0
26934,0.5,0,0,2,0,833.1404767000001,1,1,12.90015,80.22791,36.0
26935,0,0,1,1,0,425.0495891,1,1,20.681069,76.9811,15.0
26936,0,0,0,3,0,1274.787535,1,1,23.554673,87.274204,45.0
26937,0.5,1,0,1,0,626.005054,0,1,24.69028,78.41889,54.5
26938,0.5,0,1,3,0,2177.554439,1,1,22.31055,73.1695,52.0
26939,0.5,0,0,2,0,1171.444322,1,1,19.1849,72.8347,170.0
26940,0.5,1,0,2,0,1150.070126,0,1,26.92,81.2,41.0
26941,0.5,1,1,2,0,1110.053917,0,1,19.076057,73.097319,70.0
26942,0.5,1,1,2,0,904.0683074,0,1,12.93,80.11,36.0
26943,0.5,1,0,1,0,630.0160513999999,0,1,26.864668,81.0654,15.7
26944,0,0,0,2,0,970.1202949,1,1,23.78,86.41,25.0
26945,0.5,0,1,3,0,1304.595248,1,1,12.88784,77.654131,91.7
26946,0.5,0,0,3,0,2000.0,1,1,30.327966,78.046144,74.0
26947,0.5,0,0,2,0,1060.304838,1,1,21.19233,79.062102,32.0
26948,0.5,1,1,3,0,860.2520538999999,0,0,18.96667,72.83333,200.0
26949,0,0,0,2,0,960.0,1,1,8.96,77.3153,42.0
26950,0.5,0,1,2,0,1155.975252,1,1,30.662283,76.822397,35.5
26951,0,0,0,2,0,745.8563536,1,1,18.744775,73.823649,27.0
26952,0,0,0,3,0,1500.159591,1,1,26.173068,73.26135,47.0
26953,0.5,0,0,3,0,1405.86136,1,1,18.96,72.82,130.0
26954,0.5,0,0,3,0,1725.200246,1,1,13.04394,80.17251,140.0
26955,0.5,0,0,2,0,1100.164204,1,1,18.475864,73.89000899999999,67.0
26956,0.5,0,0,3,0,1800.232288,1,1,28.5041,77.381557,62.0
26957,0.5,0,0,3,0,1749.883341,1,1,19.049214000000003,73.072916,150.0
26958,0,0,1,3,0,1996.007984,1,1,13.055985,77.622157,140.0
26959,0,0,0,4,0,2400.0,1,1,13.0727,77.318754,120.0
26960,0.5,0,1,1,0,454.9978672,1,1,24.69028,78.41889,160.0
26961,0.5,1,1,4,0,1892.816856,0,1,19.0164,72.8294,990.0
26962,0,0,0,2,0,1352.045182,1,1,12.96991,77.59796,79.0
26963,0,0,0,3,0,4152.823920000001,1,1,16.51667,80.61667,50.0
26964,0.5,0,1,1,0,628.8990052,1,1,18.490075,73.968862,37.3
26965,0.5,0,0,2,0,909.0909091,1,1,24.69028,78.41889,54.0
26966,0,0,0,2,0,899.8659774,1,1,15.86667,74.5,47.0
26967,0.5,0,0,4,0,1781.5540629999998,1,1,30.692243,76.750614,130.0
26968,0,0,0,2,0,800.0,1,1,26.807408,75.83865899999999,27.0
26969,0.5,1,1,1,0,352.5983487,0,0,20.742166,80.104602,36.3
26970,0.5,0,0,3,0,1200.107875,1,1,28.57,77.32,44.5
26971,0.5,0,0,2,0,1060.0706710000002,1,1,24.69028,78.41889,90.0
26972,0.5,1,1,2,0,580.1450363,0,0,28.418638,76.94541600000001,23.2
26973,0.5,0,0,2,0,841.6327676000001,1,1,19.1849,72.8347,180.0
26974,0.5,1,1,2,0,1575.2409189999998,0,0,28.381414000000003,76.98137,85.0
26975,1,1,1,1,0,444.56371039999993,0,0,19.147866,72.932609,99.4
26976,0,0,0,2,0,880.2816901000001,1,1,41.68798605,-86.00731141,17.5
26977,0,0,0,2,0,1200.234192,1,1,9.506689,77.637778,41.0
26978,0.5,0,1,3,0,1777.983921,1,1,19.147866,72.932609,230.0
26979,0.5,0,1,3,0,1705.1913600000005,1,1,13.11389,77.59833,90.0
26980,0,0,0,2,0,1170.145478,1,1,20.720696,77.375135,37.0
26981,1,1,1,2,0,1023.684211,0,0,19.12775,72.827595,38.9
26982,0.5,0,0,2,0,800.0,1,1,13.09,80.27,30.0
26983,0.5,0,1,3,0,1380.065717,1,1,12.9053,80.1986,63.0
26984,0.5,0,1,3,0,1995.034581,1,1,19.02767,72.88001,450.0
26985,0.5,0,0,3,0,1600.134748,1,1,29.974075,76.84109699999999,95.0
26986,0.5,0,1,2,0,955.0239234,1,1,19.245347,73.124577,49.9
26987,0,0,0,1,0,480.1097394,1,1,19.344689,72.812609,14.0
26988,0.5,0,1,3,0,1647.220316,1,1,28.546788,77.37849399999999,96.0
26989,0,0,0,3,0,780.0312012,1,1,22.29691,70.79836,60.0
26990,0,1,1,2,0,1139.742319,0,1,30.488981,78.646387,46.0
26991,0.5,1,1,2,0,1311.020408,0,0,28.25,77.07,80.3
26992,0.5,0,1,3,0,2305.918524,1,1,12.808137,77.58308000000001,180.0
26993,0.5,1,1,2,0,697.2420205,0,1,19.12,72.91,180.0
26994,0.5,0,1,3,0,1917.086029,1,1,30.739007,76.74839300000001,80.0
26995,0,0,0,3,0,1394.894685,1,1,12.9958935,77.761394,100.0
26996,0.5,1,1,3,0,1778.628611,0,1,30.662283,76.822397,51.1
26997,0,0,0,2,0,670.0758244,1,1,22.605438,88.422084,38.0
26998,0.5,0,1,3,0,2082.741645,1,1,18.96667,72.83333,220.0
26999,0.5,0,0,2,0,1257.647859,1,1,28.2102,76.8606,18.5
27000,0,0,0,1,0,430.5705059,1,1,28.66667,77.41667,20.0
27001,0,0,0,4,0,2300.025556,1,1,13.050999999999998,77.5962,270.0
27002,0,0,0,2,0,1200.0,1,1,16.9167,80.3667,30.0
27003,0.5,0,0,2,0,832.4324324,1,1,12.9828,80.1264,30.8
27004,0.5,0,0,3,0,1250.0,1,1,18.52361,73.84778,70.0
27005,0.5,0,1,3,0,1564.5000710000002,1,1,19.18,72.96333,220.0
27006,0.5,0,0,3,0,2295.332823,1,1,13.04034,77.591347,210.0
27007,0.5,1,1,2,0,808.9631598999999,0,0,25.451221,81.788809,42.6
27008,0.5,0,0,2,0,1350.048216,1,1,12.96991,77.59796,70.0
27009,0.5,1,1,2,0,1049.017738,0,1,18.142544,75.10616999999999,110.0
27010,0.5,0,0,2,0,1000.0,1,1,22.800527,86.25166,62.0
27011,0,0,0,3,0,1200.0,1,1,18.73783,73.640766,75.0
27012,0.5,0,0,3,0,1935.015722,1,1,19.1955,72.8728,240.0
27013,0,0,0,3,0,1160.092807,1,1,20.230195,85.816005,40.0
27014,0.5,1,1,4,0,1449.55756,0,0,19.0167,72.8167,670.0
27015,0,0,0,2,0,870.0980392000001,1,1,11.87703,75.369159,35.5
27016,0.5,0,1,2,0,1043.841336,1,1,19.1983,72.8409,130.0
27017,0,0,0,2,0,850.0,1,1,12.968,80.1502,42.5
27018,0.5,0,1,2,0,1053.007318,1,1,12.96991,77.59796,59.0
27019,0.5,0,1,1,0,630.2521008,1,1,28.2102,76.8606,15.0
27020,0,0,1,2,0,845.1957295,1,1,23.25,77.41667,19.0
27021,0.5,0,0,2,0,746.9056764999999,1,1,13.04034,77.591347,35.0
27022,0,0,1,3,0,1540.229885,1,1,23.280294,77.36573100000001,67.0
27023,0.5,0,0,3,0,1523.151909,1,1,20.266924,85.814859,75.0
27024,0,0,0,2,0,994.3714822,1,1,-6.19851525,106.784197,15.9
27025,0.5,0,1,3,0,932.638094,1,0,19.161955,72.839616,220.0
27026,0.5,1,0,3,0,1422.648565,0,1,19.0201,72.8381,350.0
27027,0.5,1,1,1,0,486.00223960000005,0,0,19.222101,72.988231,65.1
27028,0.5,0,1,2,0,473.4350342,1,0,19.2167,73.0833,45.0
27029,0.5,0,1,3,0,1606.511728,1,1,18.973908,73.02510600000001,150.0
27030,0.5,0,1,1,0,384.2230534,1,1,19.4559,72.8114,33.9
27031,0.5,0,1,2,0,987.6033058,1,1,30.594843,76.84983000000001,23.9
27032,0.5,0,0,3,0,1471.753651,1,1,19.049513,72.91920400000001,260.0
27033,0,0,0,3,0,1580.194891,1,1,10.009277,76.361736,60.0
27034,0.5,0,0,3,0,1723.77158,1,1,30.73528,76.79111,64.9
27035,0,0,1,3,0,1480.165779,1,1,28.560719,77.386208,75.0
27036,0.5,1,1,3,0,174909.0909,0,0,28.418638,76.94541600000001,9620.0
27037,0,0,0,2,0,1090.047393,1,1,10.5339,76.2085,46.0
27038,0.5,0,1,3,0,1650.165017,1,1,28.479440000000004,76.971432,85.0
27039,0.5,0,1,2,0,667.022412,1,1,18.651598,73.735448,50.0
27040,0,0,1,2,0,1050.213325,1,1,28.634537,77.471342,32.0
27041,0,0,0,1,0,450.0450045,1,1,21.14408,79.111474,20.0
27042,0.5,0,0,2,0,1100.06854,1,1,21.033401,79.491924,32.1
27043,0.5,0,0,2,0,1203.703704,1,1,19.038205,73.06612,130.0
27044,0.5,1,1,3,0,1814.882033,0,1,17.788157,83.379896,130.0
27045,0.5,0,0,1,0,589.9060519999999,1,1,18.96667,72.83333,27.0
27046,0.5,1,1,1,0,477.0082045,0,1,18.452663,73.93104,25.0
27047,0.5,1,1,3,0,976.9441188,0,0,12.993708,77.475989,100.0
27048,0.5,0,0,2,0,1088.132358,1,1,13.03478,80.15586,68.4
27049,0.5,0,1,2,0,817.3273396000001,1,1,19.249861,72.96386600000001,100.0
27050,1,0,0,3,0,1094.383324,1,0,26.9883,75.5846,18.9
27051,0.5,0,0,2,0,1518.987342,1,1,19.038205,73.06612,150.0
27052,0.5,0,0,1,0,500.0,1,1,19.049989,73.077321,38.0
27053,0.5,0,0,3,0,1600.0,1,1,30.660437,76.861517,38.0
27054,0.5,1,0,2,0,921.5590611,0,1,19.05871,72.89969,170.0
27055,0.5,1,1,2,0,863.4431456,0,1,24.69028,78.41889,260.0
27056,0.5,0,0,2,0,945.0307135,1,1,19.2167,73.0833,60.0
27057,0,0,0,2,0,1015.141087,1,1,12.919987,77.489265,59.0
27058,0.5,0,0,1,0,610.0040667000001,1,1,21.145892,74.56310699999999,75.0
27059,0,0,0,3,0,1800.327332,1,1,30.662283,76.822397,55.0
27060,0.5,0,1,3,0,1833.333333,1,1,23.176444,77.44891700000001,55.0
27061,0.5,0,0,5,0,2341.597796,1,1,19.218498,72.992114,510.0
27062,0.5,1,1,3,0,1710.0188100000005,0,1,19.0167,72.8167,900.0
27063,0,1,1,3,0,1906.158358,0,1,30.662283,76.822397,65.0
27064,0,0,0,2,0,680.0894855,1,1,19.700808,72.75554699999999,15.2
27065,0.5,0,1,2,0,1150.121065,1,1,28.2102,76.8606,19.0
27066,0.5,0,0,2,0,1222.942399,1,1,18.558319,73.77588,100.0
27067,0,0,1,2,0,900.0620732000001,1,1,12.78827,77.70558299999999,29.0
27068,0.5,0,0,5,0,5600.0,1,1,28.560719,77.386208,490.0
27069,0.5,0,1,1,0,560.0327824,1,1,18.52361,73.84778,41.0
27070,0,0,0,2,0,1000.0,1,1,12.86,77.786,40.0
27071,0,0,0,2,0,1169.13484,1,1,26.96,75.6809,30.0
27072,0,0,1,1,0,512.0852110000001,1,1,15.40194,74.04333000000001,25.0
27073,0,0,0,2,0,1180.004291,1,1,18.5853,73.7413,55.0
27074,0.5,0,0,2,0,1230.186894,1,1,12.905368,77.580403,52.0
27075,0.5,1,1,2,0,1078.935077,0,1,30.65,76.82,46.2
27076,0,0,0,2,0,898.7210508,1,1,10.139252,76.370372,26.0
27077,0,0,0,2,0,800.0,1,1,12.852401,80.05933900000001,26.0
27078,0,0,1,2,0,1376.032024,1,1,12.919423,77.522774,110.0
27079,0,0,1,1,0,610.0660905,1,1,16.2661,73.7122,24.0
27080,0.5,0,0,2,0,1200.1010609999998,1,1,19.148338,72.995687,95.0
27081,0.5,0,0,2,0,1250.0,1,1,18.476532,73.820689,100.0
27082,0.5,0,1,2,0,982.6086957,1,1,12.957468,77.516563,45.2
27083,0.5,0,0,2,0,920.0,1,1,19.02767,72.88001,230.0
27084,0.5,0,0,4,0,2841.219539,1,1,28.378021,77.063066,260.0
27085,0,0,0,2,0,1151.960784,1,1,28.66667,77.41667,47.0
27086,0,0,0,2,0,899.9470618999999,1,1,21.6,73.0,17.0
27087,0,0,1,2,0,1034.885662,1,1,18.485487,73.80377299999999,62.0
27088,0.5,1,1,2,0,750.0,0,1,19.2167,73.0833,60.0
27089,0,0,0,3,0,1135.273425,1,1,13.040035,80.241072,35.5
27090,0.5,0,0,3,0,1348.888889,1,1,21.164965,79.06456700000001,60.7
27091,0.5,0,1,2,0,1095.023726,1,1,18.964489,73.019574,90.0
27092,0.5,0,1,2,0,1159.913393,1,1,19.1849,72.8347,150.0
27093,0,0,0,2,0,1050.199538,1,1,28.66667,77.41667,50.0
27094,0.5,0,0,3,0,1199.926158,1,1,31.10333,77.17222,65.0
27095,0,0,0,1,0,379.0028375,1,1,21.729768,70.43892,18.7
27096,0,0,0,2,0,685.2248394,1,1,19.700808,72.75554699999999,16.0
27097,0.5,0,0,4,0,3372.325851,1,1,9.994,76.292,320.0
27098,0.5,0,0,2,0,1310.087675,1,1,15.508002,73.796273,130.0
27099,0.5,0,0,2,0,1000.0,1,1,12.80464,80.214308,67.2
27100,0,0,0,3,0,2400.240024,1,1,22.285717,70.767706,80.0
27101,0,0,0,3,0,1574.80315,1,1,31.15185,75.56378000000001,50.0
27102,0,0,1,3,0,1502.145923,1,1,21.142359,72.862596,35.0
27103,0.5,0,1,3,0,1650.456823,1,1,30.660437,76.861517,56.0
27104,0,0,0,2,0,1100.196464,1,1,21.494059,83.994374,28.0
27105,0.5,0,0,2,0,1063.1578949999998,1,1,22.605438,88.422084,40.4
27106,0,0,1,4,0,3374.578178,1,1,28.5035,77.426447,120.0
27107,0,1,1,2,0,1170.365068,0,1,21.093676,79.111965,32.7
27108,0.5,0,0,2,0,1049.656843,1,1,26.832353,75.841749,26.0
27109,0.5,1,1,2,0,1133.38528,0,1,19.1759,72.9522,160.0
27110,0.5,1,0,3,0,1207.5471699999998,0,0,22.53028,88.33417,160.0
27111,0,0,0,2,0,900.090009,1,1,12.973432,77.68242,40.0
27112,0.5,0,0,3,0,1398.976982,1,1,28.40473,77.367514,54.7
27113,0.5,0,0,3,0,1550.087192,1,1,27.221766,78.026673,80.0
27114,0.5,0,1,4,0,2672.81106,1,1,19.05871,72.89969,580.0
27115,0.5,0,0,3,0,1360.103627,1,1,26.117108,91.802088,63.0
27116,0.5,0,0,3,0,1300.091771,1,1,18.5956,73.7981,85.0
27117,0.5,0,1,2,0,1322.199026,1,1,19.0167,72.8167,380.0
27118,0.5,0,0,3,0,1750.051472,1,1,28.543278000000004,77.358896,85.0
27119,0.5,1,1,4,0,3939.393939,0,0,13.04034,77.591347,390.0
27120,0,0,0,3,0,1764.705882,1,1,12.9506,77.5952,150.0
27121,0.5,0,0,2,0,1000.0,1,1,18.56,73.91,100.0
27122,0,0,0,3,0,1035.2477199999998,1,1,21.094632,79.074805,42.0
27123,0,0,1,2,0,1245.15772,1,1,28.579004,77.431173,45.0
27124,0.5,0,1,3,0,1937.632455,1,1,31.292091,75.543763,320.0
27125,0,0,0,2,0,989.8539965,1,1,12.8706,77.6279,40.0
27126,0,0,0,2,0,850.0991782,1,1,20.936311,74.779335,30.0
27127,0.5,0,1,1,0,584.1121495,1,1,28.585757,77.396668,25.0
27128,0,0,1,2,0,734.8784624,1,1,20.020552,75.07763299999999,26.0
27129,0.5,1,0,1,0,550.0381970999999,0,1,18.96,72.82,72.0
27130,0.5,0,0,2,0,1002.119869,1,1,13.129471,80.208888,52.0
27131,0,0,0,2,0,1957.730812,1,1,11.0,76.96667,88.0
27132,0,0,0,2,0,1184.30792,1,1,13.1101,80.2095,32.0
27133,0.5,1,0,2,0,753.3333332999999,0,1,22.498882,88.31755600000001,22.6
27134,0,0,0,3,0,1131.090487,1,1,26.477364,80.302782,78.0
27135,0.5,0,0,2,0,900.2520706,1,1,26.8626,75.7633,25.0
27136,0.5,0,0,4,0,3775.484521,1,1,28.522931,77.357078,300.0
27137,0.5,0,0,3,0,1448.130595,1,1,12.96991,77.59796,110.0
27138,0.5,0,0,2,0,1064.311594,1,1,22.72056,75.84722,23.5
27139,0.5,1,1,4,0,2740.083507,0,1,12.9958935,77.761394,210.0
27140,0.5,1,1,2,0,568.6759885,0,0,19.196694,73.00311500000001,85.0
27141,0.5,0,1,1,0,750.0394758,1,1,19.1849,72.8347,95.0
27142,0.5,1,0,2,0,949.5548961,0,1,28.5688,77.3425,28.8
27143,0.5,0,1,3,0,1663.3209060000002,1,1,30.662283,76.822397,58.0
27144,0.5,0,0,2,0,984.8751319,1,1,22.756329,75.863062,28.0
27145,0.5,1,0,1,0,610.0536847,0,1,18.96667,72.83333,25.0
